Country,Region/State,Zip/PostAN Code,Weight (and above),shipping fee price
MG,*,*,2.9,97.93846154
MG,*,*,3,101.1923077
MG,*,*,3.1,104.4461538
MG,*,*,3.2,107.7
MG,*,*,3.3,110.9538462
MG,*,*,3.4,114.2076923
MG,*,*,3.5,117.4615385
MG,*,*,3.6,120.7153846
MG,*,*,3.7,123.9692308
MG,*,*,3.8,127.2230769
MG,*,*,3.9,130.4769231
MG,*,*,4,133.7307692
MG,*,*,4.1,136.9846154
MG,*,*,4.2,140.2384615
MG,*,*,4.3,143.4923077
MG,*,*,4.4,146.7461538
MG,*,*,4.5,150
MG,*,*,4.6,153.2538462
MG,*,*,4.7,156.5076923
MG,*,*,4.8,159.7615385
MG,*,*,4.9,163.0153847
MG,*,*,5,166.2692307
MK,*,*,0.1,6.830769231
MK,*,*,0.2,10.08461538
MK,*,*,0.3,13.33846154
MK,*,*,0.4,16.59230769
MK,*,*,0.5,19.84615385
MK,*,*,0.6,23.1
MK,*,*,0.7,26.35384616
MK,*,*,0.8,29.60769231
MK,*,*,0.9,32.86153847
MK,*,*,1,36.11538462
MK,*,*,1.1,39.36923078
MK,*,*,1.2,42.62307693
MK,*,*,1.3,45.87692307
MK,*,*,1.4,49.13076923
MK,*,*,1.5,52.38461538
MK,*,*,1.6,55.63846154
MK,*,*,1.7,58.89230769
MK,*,*,1.8,62.14615385
MK,*,*,1.9,65.4
MK,*,*,2,68.65384616
MK,*,*,2.1,71.90769231
MK,*,*,2.2,75.16153847
MK,*,*,2.3,78.41538462
MK,*,*,2.4,81.66923078
MK,*,*,2.5,84.92307693
MK,*,*,2.6,88.17692307
MK,*,*,2.7,91.43076923
MK,*,*,2.8,94.68461538
MK,*,*,2.9,97.93846154
MK,*,*,3,101.1923077
MK,*,*,3.1,104.4461538
MK,*,*,3.2,107.7
MK,*,*,3.3,110.9538462
MK,*,*,3.4,114.2076923
MK,*,*,3.5,117.4615385
MK,*,*,3.6,120.7153846
MK,*,*,3.7,123.9692308
MK,*,*,3.8,127.2230769
MK,*,*,3.9,130.4769231
MK,*,*,4,133.7307692
MK,*,*,4.1,136.9846154
MK,*,*,4.2,140.2384615
MK,*,*,4.3,143.4923077
MK,*,*,4.4,146.7461538
MK,*,*,4.5,150
MK,*,*,4.6,153.2538462
MK,*,*,4.7,156.5076923
MK,*,*,4.8,159.7615385
MK,*,*,4.9,163.0153847
MK,*,*,5,166.2692307
ML,*,*,0.1,6.830769231
ML,*,*,0.2,10.08461538
ML,*,*,0.3,13.33846154
ML,*,*,0.4,16.59230769
ML,*,*,0.5,19.84615385
ML,*,*,0.6,23.1
ML,*,*,0.7,26.35384616
ML,*,*,0.8,29.60769231
ML,*,*,0.9,32.86153847
ML,*,*,1,36.11538462
ML,*,*,1.1,39.36923078
ML,*,*,1.2,42.62307693
ML,*,*,1.3,45.87692307
ML,*,*,1.4,49.13076923
ML,*,*,1.5,52.38461538
ML,*,*,1.6,55.63846154
ML,*,*,1.7,58.89230769
ML,*,*,1.8,62.14615385
ML,*,*,1.9,65.4
ML,*,*,2,68.65384616
ML,*,*,2.1,71.90769231
ML,*,*,2.2,75.16153847
ML,*,*,2.3,78.41538462
ML,*,*,2.4,81.66923078
ML,*,*,2.5,84.92307693
ML,*,*,2.6,88.17692307
ML,*,*,2.7,91.43076923
ML,*,*,2.8,94.68461538
ML,*,*,2.9,97.93846154
ML,*,*,3,101.1923077
ML,*,*,3.1,104.4461538
ML,*,*,3.2,107.7
ML,*,*,3.3,110.9538462
ML,*,*,3.4,114.2076923
ML,*,*,3.5,117.4615385
ML,*,*,3.6,120.7153846
ML,*,*,3.7,123.9692308
ML,*,*,3.8,127.2230769
ML,*,*,3.9,130.4769231
ML,*,*,4,133.7307692
ML,*,*,4.1,136.9846154
ML,*,*,4.2,140.2384615
ML,*,*,4.3,143.4923077
ML,*,*,4.4,146.7461538
ML,*,*,4.5,150
ML,*,*,4.6,153.2538462
ML,*,*,4.7,156.5076923
ML,*,*,4.8,159.7615385
ML,*,*,4.9,163.0153847
ML,*,*,5,166.2692307
MR,*,*,0.1,6.830769231
MR,*,*,0.2,10.08461538
MR,*,*,0.3,13.33846154
MR,*,*,0.4,16.59230769
MR,*,*,0.5,19.84615385
MR,*,*,0.6,23.1
MR,*,*,0.7,26.35384616
MR,*,*,0.8,29.60769231
MR,*,*,0.9,32.86153847
MR,*,*,1,36.11538462
MR,*,*,1.1,39.36923078
MR,*,*,1.2,42.62307693
MR,*,*,1.3,45.87692307
MR,*,*,1.4,49.13076923
MR,*,*,1.5,52.38461538
MR,*,*,1.6,55.63846154
MR,*,*,1.7,58.89230769
MR,*,*,1.8,62.14615385
MR,*,*,1.9,65.4
MR,*,*,2,68.65384616
MR,*,*,2.1,71.90769231
MR,*,*,2.2,75.16153847
MR,*,*,2.3,78.41538462
MR,*,*,2.4,81.66923078
MR,*,*,2.5,84.92307693
MR,*,*,2.6,88.17692307
MR,*,*,2.7,91.43076923
MR,*,*,2.8,94.68461538
MR,*,*,2.9,97.93846154
MR,*,*,3,101.1923077
MR,*,*,3.1,104.4461538
MR,*,*,3.2,107.7
MR,*,*,3.3,110.9538462
MR,*,*,3.4,114.2076923
MR,*,*,3.5,117.4615385
MR,*,*,3.6,120.7153846
MR,*,*,3.7,123.9692308
MR,*,*,3.8,127.2230769
MR,*,*,3.9,130.4769231
MR,*,*,4,133.7307692
MR,*,*,4.1,136.9846154
MR,*,*,4.2,140.2384615
MR,*,*,4.3,143.4923077
MR,*,*,4.4,146.7461538
MR,*,*,4.5,150
MR,*,*,4.6,153.2538462
MR,*,*,4.7,156.5076923
MR,*,*,4.8,159.7615385
MR,*,*,4.9,163.0153847
MR,*,*,5,166.2692307
MU,*,*,0.1,6.830769231
MU,*,*,0.2,10.08461538
MU,*,*,0.3,13.33846154
MU,*,*,0.4,16.59230769
MU,*,*,0.5,19.84615385
MU,*,*,0.6,23.1
MU,*,*,0.7,26.35384616
MU,*,*,0.8,29.60769231
MU,*,*,0.9,32.86153847
MU,*,*,1,36.11538462
MU,*,*,1.1,39.36923078
MU,*,*,1.2,42.62307693
MU,*,*,1.3,45.87692307
MU,*,*,1.4,49.13076923
MU,*,*,1.5,52.38461538
MU,*,*,1.6,55.63846154
MU,*,*,1.7,58.89230769
MU,*,*,1.8,62.14615385
MU,*,*,1.9,65.4
MU,*,*,2,68.65384616
MU,*,*,2.1,71.90769231
MU,*,*,2.2,75.16153847
MU,*,*,2.3,78.41538462
MU,*,*,2.4,81.66923078
MU,*,*,2.5,84.92307693
MU,*,*,2.6,88.17692307
MU,*,*,2.7,91.43076923
MU,*,*,2.8,94.68461538
MU,*,*,2.9,97.93846154
MU,*,*,3,101.1923077
MU,*,*,3.1,104.4461538
MU,*,*,3.2,107.7
MU,*,*,3.3,110.9538462
MU,*,*,3.4,114.2076923
MU,*,*,3.5,117.4615385
MU,*,*,3.6,120.7153846
MU,*,*,3.7,123.9692308
MU,*,*,3.8,127.2230769
MU,*,*,3.9,130.4769231
MU,*,*,4,133.7307692
MU,*,*,4.1,136.9846154
MU,*,*,4.2,140.2384615
MU,*,*,4.3,143.4923077
MU,*,*,4.4,146.7461538
MU,*,*,4.5,150
MU,*,*,4.6,153.2538462
MU,*,*,4.7,156.5076923
MU,*,*,4.8,159.7615385
MU,*,*,4.9,163.0153847
MU,*,*,5,166.2692307
MW,*,*,0.1,6.830769231
MW,*,*,0.2,10.08461538
MW,*,*,0.3,13.33846154
MW,*,*,0.4,16.59230769
MW,*,*,0.5,19.84615385
MW,*,*,0.6,23.1
MW,*,*,0.7,26.35384616
MW,*,*,0.8,29.60769231
MW,*,*,0.9,32.86153847
MW,*,*,1,36.11538462
MW,*,*,1.1,39.36923078
MW,*,*,1.2,42.62307693
MW,*,*,1.3,45.87692307
MW,*,*,1.4,49.13076923
MW,*,*,1.5,52.38461538
MW,*,*,1.6,55.63846154
MW,*,*,1.7,58.89230769
MW,*,*,1.8,62.14615385
MW,*,*,1.9,65.4
MW,*,*,2,68.65384616
MW,*,*,2.1,71.90769231
MW,*,*,2.2,75.16153847
MW,*,*,2.3,78.41538462
MW,*,*,2.4,81.66923078
MW,*,*,2.5,84.92307693
MW,*,*,2.6,88.17692307
MW,*,*,2.7,91.43076923
MW,*,*,2.8,94.68461538
MW,*,*,2.9,97.93846154
MW,*,*,3,101.1923077
MW,*,*,3.1,104.4461538
MW,*,*,3.2,107.7
MW,*,*,3.3,110.9538462
MW,*,*,3.4,114.2076923
MW,*,*,3.5,117.4615385
MW,*,*,3.6,120.7153846
MW,*,*,3.7,123.9692308
MW,*,*,3.8,127.2230769
MW,*,*,3.9,130.4769231
MW,*,*,4,133.7307692
MW,*,*,4.1,136.9846154
MW,*,*,4.2,140.2384615
MW,*,*,4.3,143.4923077
MW,*,*,4.4,146.7461538
MW,*,*,4.5,150
MW,*,*,4.6,153.2538462
MW,*,*,4.7,156.5076923
MW,*,*,4.8,159.7615385
MW,*,*,4.9,163.0153847
MW,*,*,5,166.2692307
MZ,*,*,0.1,6.830769231
MZ,*,*,0.2,10.08461538
MZ,*,*,0.3,13.33846154
MZ,*,*,0.4,16.59230769
MZ,*,*,0.5,19.84615385
MZ,*,*,0.6,23.1
MZ,*,*,0.7,26.35384616
MZ,*,*,0.8,29.60769231
MZ,*,*,0.9,32.86153847
MZ,*,*,1,36.11538462
MZ,*,*,1.1,39.36923078
MZ,*,*,1.2,42.62307693
MZ,*,*,1.3,45.87692307
MZ,*,*,1.4,49.13076923
MZ,*,*,1.5,52.38461538
MZ,*,*,1.6,55.63846154
MZ,*,*,1.7,58.89230769
MZ,*,*,1.8,62.14615385
MZ,*,*,1.9,65.4
MZ,*,*,2,68.65384616
MZ,*,*,2.1,71.90769231
MZ,*,*,2.2,75.16153847
MZ,*,*,2.3,78.41538462
MZ,*,*,2.4,81.66923078
MZ,*,*,2.5,84.92307693
MZ,*,*,2.6,88.17692307
MZ,*,*,2.7,91.43076923
MZ,*,*,2.8,94.68461538
MZ,*,*,2.9,97.93846154
MZ,*,*,3,101.1923077
MZ,*,*,3.1,104.4461538
MZ,*,*,3.2,107.7
MZ,*,*,3.3,110.9538462
MZ,*,*,3.4,114.2076923
MZ,*,*,3.5,117.4615385
MZ,*,*,3.6,120.7153846
MZ,*,*,3.7,123.9692308
MZ,*,*,3.8,127.2230769
MZ,*,*,3.9,130.4769231
MZ,*,*,4,133.7307692
MZ,*,*,4.1,136.9846154
MZ,*,*,4.2,140.2384615
MZ,*,*,4.3,143.4923077
MZ,*,*,4.4,146.7461538
MZ,*,*,4.5,150
MZ,*,*,4.6,153.2538462
MZ,*,*,4.7,156.5076923
MZ,*,*,4.8,159.7615385
MZ,*,*,4.9,163.0153847
MZ,*,*,5,166.2692307
NA,*,*,0.1,6.830769231
NA,*,*,0.2,10.08461538
NA,*,*,0.3,13.33846154
NA,*,*,0.4,16.59230769
NA,*,*,0.5,19.84615385
NA,*,*,0.6,23.1
NA,*,*,0.7,26.35384616
NA,*,*,0.8,29.60769231
NA,*,*,0.9,32.86153847
NA,*,*,1,36.11538462
NA,*,*,1.1,39.36923078
NA,*,*,1.2,42.62307693
NA,*,*,1.3,45.87692307
NA,*,*,1.4,49.13076923
NA,*,*,1.5,52.38461538
NA,*,*,1.6,55.63846154
NA,*,*,1.7,58.89230769
NA,*,*,1.8,62.14615385
NA,*,*,1.9,65.4
NA,*,*,2,68.65384616
NA,*,*,2.1,71.90769231
NA,*,*,2.2,75.16153847
NA,*,*,2.3,78.41538462
NA,*,*,2.4,81.66923078
NA,*,*,2.5,84.92307693
NA,*,*,2.6,88.17692307
NA,*,*,2.7,91.43076923
NA,*,*,2.8,94.68461538
NA,*,*,2.9,97.93846154
NA,*,*,3,101.1923077
NA,*,*,3.1,104.4461538
NA,*,*,3.2,107.7
NA,*,*,3.3,110.9538462
NA,*,*,3.4,114.2076923
NA,*,*,3.5,117.4615385
NA,*,*,3.6,120.7153846
NA,*,*,3.7,123.9692308
NA,*,*,3.8,127.2230769
NA,*,*,3.9,130.4769231
NA,*,*,4,133.7307692
NA,*,*,4.1,136.9846154
NA,*,*,4.2,140.2384615
NA,*,*,4.3,143.4923077
NA,*,*,4.4,146.7461538
NA,*,*,4.5,150
NA,*,*,4.6,153.2538462
NA,*,*,4.7,156.5076923
NA,*,*,4.8,159.7615385
NA,*,*,4.9,163.0153847
NA,*,*,5,166.2692307
NE,*,*,0.1,6.830769231
NE,*,*,0.2,10.08461538
NE,*,*,0.3,13.33846154
NE,*,*,0.4,16.59230769
NE,*,*,0.5,19.84615385
NE,*,*,0.6,23.1
NE,*,*,0.7,26.35384616
NE,*,*,0.8,29.60769231
NE,*,*,0.9,32.86153847
NE,*,*,1,36.11538462
NE,*,*,1.1,39.36923078
NE,*,*,1.2,42.62307693
NE,*,*,1.3,45.87692307
NE,*,*,1.4,49.13076923
NE,*,*,1.5,52.38461538
NE,*,*,1.6,55.63846154
NE,*,*,1.7,58.89230769
NE,*,*,1.8,62.14615385
NE,*,*,1.9,65.4
NE,*,*,2,68.65384616
NE,*,*,2.1,71.90769231
NE,*,*,2.2,75.16153847
NE,*,*,2.3,78.41538462
NE,*,*,2.4,81.66923078
NE,*,*,2.5,84.92307693
NE,*,*,2.6,88.17692307
NE,*,*,2.7,91.43076923
NE,*,*,2.8,94.68461538
NE,*,*,2.9,97.93846154
NE,*,*,3,101.1923077
NE,*,*,3.1,104.4461538
NE,*,*,3.2,107.7
NE,*,*,3.3,110.9538462
NE,*,*,3.4,114.2076923
NE,*,*,3.5,117.4615385
NE,*,*,3.6,120.7153846
NE,*,*,3.7,123.9692308
NE,*,*,3.8,127.2230769
NE,*,*,3.9,130.4769231
NE,*,*,4,133.7307692
NE,*,*,4.1,136.9846154
NE,*,*,4.2,140.2384615
NE,*,*,4.3,143.4923077
NE,*,*,4.4,146.7461538
NE,*,*,4.5,150
NE,*,*,4.6,153.2538462
NE,*,*,4.7,156.5076923
NE,*,*,4.8,159.7615385
NE,*,*,4.9,163.0153847
NE,*,*,5,166.2692307
NG,*,*,0.1,6.830769231
NG,*,*,0.2,10.08461538
NG,*,*,0.3,13.33846154
NG,*,*,0.4,16.59230769
NG,*,*,0.5,19.84615385
NG,*,*,0.6,23.1
NG,*,*,0.7,26.35384616
NG,*,*,0.8,29.60769231
NG,*,*,0.9,32.86153847
NG,*,*,1,36.11538462
NG,*,*,1.1,39.36923078
NG,*,*,1.2,42.62307693
NG,*,*,1.3,45.87692307
NG,*,*,1.4,49.13076923
NG,*,*,1.5,52.38461538
NG,*,*,1.6,55.63846154
NG,*,*,1.7,58.89230769
NG,*,*,1.8,62.14615385
NG,*,*,1.9,65.4
NG,*,*,2,68.65384616
NG,*,*,2.1,71.90769231
NG,*,*,2.2,75.16153847
NG,*,*,2.3,78.41538462
NG,*,*,2.4,81.66923078
NG,*,*,2.5,84.92307693
NG,*,*,2.6,88.17692307
NG,*,*,2.7,91.43076923
NG,*,*,2.8,94.68461538
NG,*,*,2.9,97.93846154
NG,*,*,3,101.1923077
NG,*,*,3.1,104.4461538
NG,*,*,3.2,107.7
NG,*,*,3.3,110.9538462
NG,*,*,3.4,114.2076923
NG,*,*,3.5,117.4615385
NG,*,*,3.6,120.7153846
NG,*,*,3.7,123.9692308
NG,*,*,3.8,127.2230769
NG,*,*,3.9,130.4769231
NG,*,*,4,133.7307692
NG,*,*,4.1,136.9846154
NG,*,*,4.2,140.2384615
NG,*,*,4.3,143.4923077
NG,*,*,4.4,146.7461538
NG,*,*,4.5,150
NG,*,*,4.6,153.2538462
NG,*,*,4.7,156.5076923
NG,*,*,4.8,159.7615385
NG,*,*,4.9,163.0153847
NG,*,*,5,166.2692307
NO,*,*,0.1,6.830769231
NO,*,*,0.2,10.08461538
NO,*,*,0.3,13.33846154
NO,*,*,0.4,16.59230769
NO,*,*,0.5,19.84615385
NO,*,*,0.6,23.1
NO,*,*,0.7,26.35384616
NO,*,*,0.8,29.60769231
NO,*,*,0.9,32.86153847
NO,*,*,1,36.11538462
NO,*,*,1.1,39.36923078
NO,*,*,1.2,42.62307693
NO,*,*,1.3,45.87692307
NO,*,*,1.4,49.13076923
NO,*,*,1.5,52.38461538
NO,*,*,1.6,55.63846154
NO,*,*,1.7,58.89230769
NO,*,*,1.8,62.14615385
NO,*,*,1.9,65.4
NO,*,*,2,68.65384616
NO,*,*,2.1,71.90769231
NO,*,*,2.2,75.16153847
NO,*,*,2.3,78.41538462
NO,*,*,2.4,81.66923078
NO,*,*,2.5,84.92307693
NO,*,*,2.6,88.17692307
NO,*,*,2.7,91.43076923
NO,*,*,2.8,94.68461538
NO,*,*,2.9,97.93846154
NO,*,*,3,101.1923077
NO,*,*,3.1,104.4461538
NO,*,*,3.2,107.7
NO,*,*,3.3,110.9538462
NO,*,*,3.4,114.2076923
NO,*,*,3.5,117.4615385
NO,*,*,3.6,120.7153846
NO,*,*,3.7,123.9692308
NO,*,*,3.8,127.2230769
NO,*,*,3.9,130.4769231
NO,*,*,4,133.7307692
NO,*,*,4.1,136.9846154
NO,*,*,4.2,140.2384615
NO,*,*,4.3,143.4923077
NO,*,*,4.4,146.7461538
NO,*,*,4.5,150
NO,*,*,4.6,153.2538462
NO,*,*,4.7,156.5076923
NO,*,*,4.8,159.7615385
NO,*,*,4.9,163.0153847
NO,*,*,5,166.2692307
PE,*,*,0.1,6.830769231
PE,*,*,0.2,10.08461538
PE,*,*,0.3,13.33846154
PE,*,*,0.4,16.59230769
PE,*,*,0.5,19.84615385
PE,*,*,0.6,23.1
PE,*,*,0.7,26.35384616
PE,*,*,0.8,29.60769231
PE,*,*,0.9,32.86153847
PE,*,*,1,36.11538462
PE,*,*,1.1,39.36923078
PE,*,*,1.2,42.62307693
PE,*,*,1.3,45.87692307
PE,*,*,1.4,49.13076923
PE,*,*,1.5,52.38461538
PE,*,*,1.6,55.63846154
PE,*,*,1.7,58.89230769
PE,*,*,1.8,62.14615385
PE,*,*,1.9,65.4
PE,*,*,2,68.65384616
PE,*,*,2.1,71.90769231
PE,*,*,2.2,75.16153847
PE,*,*,2.3,78.41538462
PE,*,*,2.4,81.66923078
PE,*,*,2.5,84.92307693
PE,*,*,2.6,88.17692307
PE,*,*,2.7,91.43076923
PE,*,*,2.8,94.68461538
PE,*,*,2.9,97.93846154
PE,*,*,3,101.1923077
PE,*,*,3.1,104.4461538
PE,*,*,3.2,107.7
PE,*,*,3.3,110.9538462
PE,*,*,3.4,114.2076923
PE,*,*,3.5,117.4615385
PE,*,*,3.6,120.7153846
PE,*,*,3.7,123.9692308
PE,*,*,3.8,127.2230769
PE,*,*,3.9,130.4769231
PE,*,*,4,133.7307692
PE,*,*,4.1,136.9846154
PE,*,*,4.2,140.2384615
PE,*,*,4.3,143.4923077
PE,*,*,4.4,146.7461538
PE,*,*,4.5,150
PE,*,*,4.6,153.2538462
PE,*,*,4.7,156.5076923
PE,*,*,4.8,159.7615385
PE,*,*,4.9,163.0153847
PE,*,*,5,166.2692307
PL,*,*,0.1,6.830769231
PL,*,*,0.2,10.08461538
PL,*,*,0.3,13.33846154
PL,*,*,0.4,16.59230769
PL,*,*,0.5,19.84615385
PL,*,*,0.6,23.1
PL,*,*,0.7,26.35384616
PL,*,*,0.8,29.60769231
PL,*,*,0.9,32.86153847
PL,*,*,1,36.11538462
PL,*,*,1.1,39.36923078
PL,*,*,1.2,42.62307693
PL,*,*,1.3,45.87692307
PL,*,*,1.4,49.13076923
PL,*,*,1.5,52.38461538
PL,*,*,1.6,55.63846154
PL,*,*,1.7,58.89230769
PL,*,*,1.8,62.14615385
PL,*,*,1.9,65.4
PL,*,*,2,68.65384616
PL,*,*,2.1,71.90769231
PL,*,*,2.2,75.16153847
PL,*,*,2.3,78.41538462
PL,*,*,2.4,81.66923078
PL,*,*,2.5,84.92307693
PL,*,*,2.6,88.17692307
PL,*,*,2.7,91.43076923
PL,*,*,2.8,94.68461538
PL,*,*,2.9,97.93846154
PL,*,*,3,101.1923077
PL,*,*,3.1,104.4461538
PL,*,*,3.2,107.7
PL,*,*,3.3,110.9538462
PL,*,*,3.4,114.2076923
PL,*,*,3.5,117.4615385
PL,*,*,3.6,120.7153846
PL,*,*,3.7,123.9692308
PL,*,*,3.8,127.2230769
PL,*,*,3.9,130.4769231
PL,*,*,4,133.7307692
PL,*,*,4.1,136.9846154
PL,*,*,4.2,140.2384615
PL,*,*,4.3,143.4923077
PL,*,*,4.4,146.7461538
PL,*,*,4.5,150
PL,*,*,4.6,153.2538462
PL,*,*,4.7,156.5076923
PL,*,*,4.8,159.7615385
PL,*,*,4.9,163.0153847
PL,*,*,5,166.2692307
PY,*,*,0.1,6.830769231
PY,*,*,0.2,10.08461538
PY,*,*,0.3,13.33846154
PY,*,*,0.4,16.59230769
PY,*,*,0.5,19.84615385
PY,*,*,0.6,23.1
PY,*,*,0.7,26.35384616
PY,*,*,0.8,29.60769231
PY,*,*,0.9,32.86153847
PY,*,*,1,36.11538462
PY,*,*,1.1,39.36923078
PY,*,*,1.2,42.62307693
PY,*,*,1.3,45.87692307
PY,*,*,1.4,49.13076923
PY,*,*,1.5,52.38461538
PY,*,*,1.6,55.63846154
PY,*,*,1.7,58.89230769
PY,*,*,1.8,62.14615385
PY,*,*,1.9,65.4
PY,*,*,2,68.65384616
PY,*,*,2.1,71.90769231
PY,*,*,2.2,75.16153847
PY,*,*,2.3,78.41538462
PY,*,*,2.4,81.66923078
PY,*,*,2.5,84.92307693
PY,*,*,2.6,88.17692307
PY,*,*,2.7,91.43076923
PY,*,*,2.8,94.68461538
PY,*,*,2.9,97.93846154
PY,*,*,3,101.1923077
PY,*,*,3.1,104.4461538
PY,*,*,3.2,107.7
PY,*,*,3.3,110.9538462
PY,*,*,3.4,114.2076923
PY,*,*,3.5,117.4615385
PY,*,*,3.6,120.7153846
PY,*,*,3.7,123.9692308
PY,*,*,3.8,127.2230769
PY,*,*,3.9,130.4769231
PY,*,*,4,133.7307692
PY,*,*,4.1,136.9846154
PY,*,*,4.2,140.2384615
PY,*,*,4.3,143.4923077
PY,*,*,4.4,146.7461538
PY,*,*,4.5,150
PY,*,*,4.6,153.2538462
PY,*,*,4.7,156.5076923
PY,*,*,4.8,159.7615385
PY,*,*,4.9,163.0153847
PY,*,*,5,166.2692307
RE,*,*,0.1,6.830769231
RE,*,*,0.2,10.08461538
RE,*,*,0.3,13.33846154
RE,*,*,0.4,16.59230769
RE,*,*,0.5,19.84615385
RE,*,*,0.6,23.1
RE,*,*,0.7,26.35384616
RE,*,*,0.8,29.60769231
RE,*,*,0.9,32.86153847
RE,*,*,1,36.11538462
RE,*,*,1.1,39.36923078
RE,*,*,1.2,42.62307693
RE,*,*,1.3,45.87692307
RE,*,*,1.4,49.13076923
RE,*,*,1.5,52.38461538
RE,*,*,1.6,55.63846154
RE,*,*,1.7,58.89230769
RE,*,*,1.8,62.14615385
RE,*,*,1.9,65.4
RE,*,*,2,68.65384616
RE,*,*,2.1,71.90769231
RE,*,*,2.2,75.16153847
RE,*,*,2.3,78.41538462
RE,*,*,2.4,81.66923078
RE,*,*,2.5,84.92307693
RE,*,*,2.6,88.17692307
RE,*,*,2.7,91.43076923
RE,*,*,2.8,94.68461538
RE,*,*,2.9,97.93846154
RE,*,*,3,101.1923077
RE,*,*,3.1,104.4461538
RE,*,*,3.2,107.7
RE,*,*,3.3,110.9538462
RE,*,*,3.4,114.2076923
RE,*,*,3.5,117.4615385
RE,*,*,3.6,120.7153846
RE,*,*,3.7,123.9692308
RE,*,*,3.8,127.2230769
RE,*,*,3.9,130.4769231
RE,*,*,4,133.7307692
RE,*,*,4.1,136.9846154
RE,*,*,4.2,140.2384615
RE,*,*,4.3,143.4923077
RE,*,*,4.4,146.7461538
RE,*,*,4.5,150
RE,*,*,4.6,153.2538462
RE,*,*,4.7,156.5076923
RE,*,*,4.8,159.7615385
RE,*,*,4.9,163.0153847
RE,*,*,5,166.2692307
RO,*,*,0.1,6.830769231
RO,*,*,0.2,10.08461538
RO,*,*,0.3,13.33846154
RO,*,*,0.4,16.59230769
RO,*,*,0.5,19.84615385
RO,*,*,0.6,23.1
RO,*,*,0.7,26.35384616
RO,*,*,0.8,29.60769231
RO,*,*,0.9,32.86153847
RO,*,*,1,36.11538462
RO,*,*,1.1,39.36923078
RO,*,*,1.2,42.62307693
RO,*,*,1.3,45.87692307
RO,*,*,1.4,49.13076923
RO,*,*,1.5,52.38461538
RO,*,*,1.6,55.63846154
RO,*,*,1.7,58.89230769
RO,*,*,1.8,62.14615385
RO,*,*,1.9,65.4
RO,*,*,2,68.65384616
RO,*,*,2.1,71.90769231
RO,*,*,2.2,75.16153847
RO,*,*,2.3,78.41538462
RO,*,*,2.4,81.66923078
RO,*,*,2.5,84.92307693
RO,*,*,2.6,88.17692307
RO,*,*,2.7,91.43076923
RO,*,*,2.8,94.68461538
RO,*,*,2.9,97.93846154
RO,*,*,3,101.1923077
RO,*,*,3.1,104.4461538
RO,*,*,3.2,107.7
RO,*,*,3.3,110.9538462
RO,*,*,3.4,114.2076923
RO,*,*,3.5,117.4615385
RO,*,*,3.6,120.7153846
RO,*,*,3.7,123.9692308
RO,*,*,3.8,127.2230769
RO,*,*,3.9,130.4769231
RO,*,*,4,133.7307692
RO,*,*,4.1,136.9846154
RO,*,*,4.2,140.2384615
RO,*,*,4.3,143.4923077
RO,*,*,4.4,146.7461538
RO,*,*,4.5,150
RO,*,*,4.6,153.2538462
RO,*,*,4.7,156.5076923
RO,*,*,4.8,159.7615385
RO,*,*,4.9,163.0153847
RO,*,*,5,166.2692307
RS,*,*,0.1,6.830769231
RS,*,*,0.2,10.08461538
RS,*,*,0.3,13.33846154
RS,*,*,0.4,16.59230769
RS,*,*,0.5,19.84615385
RS,*,*,0.6,23.1
RS,*,*,0.7,26.35384616
RS,*,*,0.8,29.60769231
RS,*,*,0.9,32.86153847
RS,*,*,1,36.11538462
RS,*,*,1.1,39.36923078
RS,*,*,1.2,42.62307693
RS,*,*,1.3,45.87692307
RS,*,*,1.4,49.13076923
RS,*,*,1.5,52.38461538
RS,*,*,1.6,55.63846154
RS,*,*,1.7,58.89230769
RS,*,*,1.8,62.14615385
RS,*,*,1.9,65.4
RS,*,*,2,68.65384616
RS,*,*,2.1,71.90769231
RS,*,*,2.2,75.16153847
RS,*,*,2.3,78.41538462
RS,*,*,2.4,81.66923078
RS,*,*,2.5,84.92307693
RS,*,*,2.6,88.17692307
RS,*,*,2.7,91.43076923
RS,*,*,2.8,94.68461538
RS,*,*,2.9,97.93846154
RS,*,*,3,101.1923077
RS,*,*,3.1,104.4461538
RS,*,*,3.2,107.7
RS,*,*,3.3,110.9538462
RS,*,*,3.4,114.2076923
RS,*,*,3.5,117.4615385
RS,*,*,3.6,120.7153846
RS,*,*,3.7,123.9692308
RS,*,*,3.8,127.2230769
RS,*,*,3.9,130.4769231
RS,*,*,4,133.7307692
RS,*,*,4.1,136.9846154
RS,*,*,4.2,140.2384615
RS,*,*,4.3,143.4923077
RS,*,*,4.4,146.7461538
RS,*,*,4.5,150
RS,*,*,4.6,153.2538462
RS,*,*,4.7,156.5076923
RS,*,*,4.8,159.7615385
RS,*,*,4.9,163.0153847
RS,*,*,5,166.2692307
RU,*,*,0.1,6.830769231
RU,*,*,0.2,10.08461538
RU,*,*,0.3,13.33846154
RU,*,*,0.4,16.59230769
RU,*,*,0.5,19.84615385
RU,*,*,0.6,23.1
RU,*,*,0.7,26.35384616
RU,*,*,0.8,29.60769231
RU,*,*,0.9,32.86153847
RU,*,*,1,36.11538462
RU,*,*,1.1,39.36923078
RU,*,*,1.2,42.62307693
RU,*,*,1.3,45.87692307
RU,*,*,1.4,49.13076923
RU,*,*,1.5,52.38461538
RU,*,*,1.6,55.63846154
